2 64 1 -9 0.436935348446683 40
3 51 1 -9 0.436935348446683 40
2 84 1 -9 0.436935348446683 40
1 10 2 -9 0.436935348446683 40
3 99 1 -9 0.436935348446683 40
2 54 1 -9 0.436935348446683 40
2 52 2 4 0.436935348446683 40
2 49 1 -9 0.436935348446683 40
3 63 1 -9 0.436935348446683 40
2 46 1 -9 0.436935348446683 40
3 86 2 -9 0.436935348446683 40
3 89 2 -9 0.436935348446683 40
1 14 2 -9 0.436935348446683 40
3 60 1 -9 0.436935348446683 40
3 44 1 -9 0.436935348446683 40
2 46 1 -9 0.436935348446683 40
3 45 1 -9 0.436935348446683 40
2 84 1 -9 0.436935348446683 40
3 80 2 3 0.436935348446683 40
2 83 2 -9 0.436935348446683 40
3 90 2 -9 0.436935348446683 40
3 73 1 -9 0.436935348446683 40
2 98 2 -9 0.436935348446683 40
3 63 1 -9 0.436935348446683 40
3 76 2 -9 0.436935348446683 40
3 76 1 -9 0.436935348446683 40
2 85 2 -9 0.436935348446683 40
3 99 1 -9 0.436935348446683 40
2 100 1 -9 0.436935348446683 40
1 19 1 -9 0.436935348446683 40
2 71 2 -9 0.436935348446683 40
3 70 1 -9 0.436935348446683 40
3 61 2 -9 0.436935348446683 40
3 63 1 -9 0.436935348446683 40
2 63 1 -9 0.436935348446683 40
3 97 1 -9 0.436935348446683 40
1 28 1 5 0.436935348446683 40
2 40 1 3 0.436935348446683 40
3 41 1 -9 0.436935348446683 40
3 44 2 -9 0.436935348446683 40
3 43 1 -9 0.436935348446683 40
3 42 1 -9 0.436935348446683 40
3 91 1 -9 0.436935348446683 40
2 73 1 -9 0.436935348446683 40
3 88 1 -9 0.436935348446683 40
2 89 1 -9 0.436935348446683 40
1 3 1 -9 0.436935348446683 40
3 99 2 -9 0.436935348446683 40
1 31 1 -9 0.436935348446683 40
1 34 1 -9 0.436935348446683 40
3 101 2 -9 0.436935348446683 40
3 100 1 -9 0.436935348446683 40
3 67 1 3 0.436935348446683 40
3 61 1 -9 0.436935348446683 40
2 68 1 -9 0.436935348446683 40
1 6 2 -9 0.436935348446683 40
1 34 2 -9 0.436935348446683 40
1 33 2 -9 0.436935348446683 40
1 22 1 -9 0.436935348446683 40
3 100 2 -9 0.436935348446683 40
2 51 2 -9 0.436935348446683 40
3 51 2 -9 0.436935348446683 40
3 63 1 -9 0.436935348446683 40
3 70 1 3 0.436935348446683 40
2 49 2 -9 0.436935348446683 40
2 57 1 -9 0.436935348446683 40
3 53 2 3 0.436935348446683 40
3 42 1 -9 0.436935348446683 40
3 88 2 -9 0.436935348446683 40
3 88 2 -9 0.436935348446683 40
3 83 1 -9 0.436935348446683 40
1 1 2 -9 0.436935348446683 40
1 23 2 -9 0.436935348446683 40
1 18 1 -9 0.436935348446683 40
2 63 1 -9 0.436935348446683 40
3 88 2 -9 0.436935348446683 40
3 88 2 -9 0.436935348446683 40
2 74 1 -9 0.436935348446683 40
2 72 1 -9 0.436935348446683 40
2 72 1 -9 0.436935348446683 40
1 28 2 7 0.436935348446683 40
3 100 2 -9 0.436935348446683 40
3 50 2 -9 0.436935348446683 40
2 59 2 -9 0.436935348446683 40
3 70 2 -9 0.436935348446683 40
3 42 1 -9 0.436935348446683 40
3 87 1 -9 0.436935348446683 40
3 81 2 -9 0.436935348446683 40
3 90 2 -9 0.436935348446683 40
3 89 2 -9 0.436935348446683 40
1 12 1 4 0.436935348446683 40
1 8 2 -9 0.436935348446683 40
1 1 1 -9 0.436935348446683 40
2 100 2 -9 0.436935348446683 40
2 93 1 -9 0.436935348446683 40
1 23 1 -9 0.436935348446683 40
2 67 2 -9 0.436935348446683 40
3 58 1 3 0.436935348446683 40
3 55 2 -9 0.436935348446683 40
3 41 2 -9 0.436935348446683 40
3 86 1 -9 0.436935348446683 40
3 90 1 -9 0.436935348446683 40
3 97 1 -9 0.436935348446683 40
1 18 1 -9 0.436935348446683 40
3 50 2 -9 0.436935348446683 40
3 63 2 -9 0.436935348446683 40
2 50 1 -9 0.436935348446683 40
3 45 1 -9 0.436935348446683 40
3 87 2 -9 0.436935348446683 40
1 9 2 -9 0.436935348446683 40
1 6 2 -9 0.436935348446683 40
2 96 1 -9 0.436935348446683 40
3 99 2 -9 0.436935348446683 40
3 60 2 -9 0.436935348446683 40
2 62 2 -9 0.436935348446683 40
3 41 1 -9 0.436935348446683 40
3 43 2 -9 0.436935348446683 40
3 73 1 -9 0.436935348446683 40
3 83 1 4 0.436935348446683 40
1 27 2 -9 0.436935348446683 40
3 100 1 -9 0.436935348446683 40
1 20 2 -9 0.436935348446683 40
3 66 1 -9 0.436935348446683 40
3 70 1 -9 0.436935348446683 40
2 57 2 4 0.436935348446683 40
3 44 1 -9 0.436935348446683 40
2 85 1 -9 0.436935348446683 40
2 85 2 -9 0.436935348446683 40
2 72 2 -9 0.436935348446683 40
3 82 2 -9 0.436935348446683 40
2 90 1 -9 0.436935348446683 40
3 97 2 -9 0.436935348446683 40
2 68 1 -9 0.436935348446683 40
2 51 1 -9 0.436935348446683 40
2 67 1 -9 0.436935348446683 40
3 65 2 -9 0.436935348446683 40
3 43 2 3 0.436935348446683 40
3 88 1 -9 0.436935348446683 40
3 73 1 -9 0.436935348446683 40
3 86 1 -9 0.436935348446683 40
2 82 1 -9 0.436935348446683 40
2 78 2 -9 0.436935348446683 40
3 76 1 -9 0.436935348446683 40
1 12 2 -9 0.436935348446683 40
3 83 1 -9 0.436935348446683 40
1 8 2 -9 0.436935348446683 40
1 6 1 6 0.436935348446683 40
1 25 2 5 0.436935348446683 40
1 14 1 -9 0.436935348446683 40
1 14 1 -9 0.436935348446683 40
2 71 2 -9 0.436935348446683 40
3 91 2 -9 0.436935348446683 40
3 91 1 3 0.436935348446683 40
3 90 1 -9 0.436935348446683 40
3 89 1 -9 0.436935348446683 40
2 75 2 -9 0.436935348446683 40
2 96 2 4 0.436935348446683 40
3 99 1 -9 0.436935348446683 40
2 98 1 -9 0.436935348446683 40
1 14 2 -9 0.436935348446683 40
3 55 1 3 0.436935348446683 40
3 55 1 -9 0.436935348446683 40
2 72 2 5 0.436935348446683 40
1 5 1 -9 0.436935348446683 40
1 4 1 -9 0.436935348446683 40
1 17 2 -9 0.436935348446683 40
1 27 2 -9 0.436935348446683 40
1 27 1 5 0.436935348446683 40
3 61 2 3 0.436935348446683 40
3 70 2 3 0.436935348446683 40
3 91 1 -9 0.436935348446683 40
2 75 2 4 0.436935348446683 40
3 81 1 -9 0.436935348446683 40
3 88 2 3 0.436935348446683 40
1 36 1 -9 0.436935348446683 40
3 46 2 -9 0.436935348446683 40
2 79 2 -9 0.436935348446683 40
2 75 2 -9 0.436935348446683 40
3 89 1 -9 0.436935348446683 40
1 12 2 -9 0.436935348446683 40
3 92 1 -9 0.436935348446683 40
1 17 2 -9 0.436935348446683 40
1 21 2 -9 0.436935348446683 40
3 100 2 -9 0.436935348446683 40
3 101 2 -9 0.436935348446683 40
3 59 1 -9 0.436935348446683 40
2 67 1 -9 0.436935348446683 40
3 63 1 -9 0.436935348446683 40
2 47 1 -9 0.436935348446683 40
2 48 2 -9 0.436935348446683 40
2 48 1 3 0.436935348446683 40
2 63 1 4 0.436935348446683 40
2 59 2 -9 0.436935348446683 40
3 44 2 -9 0.436935348446683 40
2 75 1 -9 0.436935348446683 40
3 87 1 -9 0.436935348446683 40
3 84 2 -9 0.436935348446683 40
1 4 1 5 0.436935348446683 40
2 58 2 -9 0.436935348446683 40
2 52 2 -9 0.436935348446683 40
3 81 2 -9 0.436935348446683 40
3 86 2 -9 0.436935348446683 40
3 51 1 -9 0.436935348446683 40
2 67 1 -9 0.436935348446683 40
2 57 1 -9 0.436935348446683 40
3 55 2 3 0.436935348446683 40
3 91 1 -9 0.436935348446683 40
2 88 1 -9 0.436935348446683 40
1 17 2 -9 0.436935348446683 40
2 57 1 -9 0.436935348446683 40
3 58 1 -9 0.436935348446683 40
2 48 1 -9 0.436935348446683 40
3 81 2 -9 0.436935348446683 40
2 78 2 -9 0.436935348446683 40
2 89 2 5 0.436935348446683 40
1 3 1 -9 0.436935348446683 40
1 32 2 -9 0.436935348446683 40
1 33 2 -9 0.436935348446683 40
1 33 1 -9 0.436935348446683 40
1 31 2 -9 0.436935348446683 40
3 59 2 -9 0.436935348446683 40
2 52 2 -9 0.436935348446683 40
3 62 1 -9 0.436935348446683 40
3 70 1 -9 0.436935348446683 40
3 43 1 -9 0.436935348446683 40
3 43 1 -9 0.436935348446683 40
2 45 1 -9 0.436935348446683 40
3 88 1 -9 0.436935348446683 40
2 75 1 -9 0.436935348446683 40
2 85 2 -9 0.436935348446683 40
3 99 1 -9 0.436935348446683 40
2 99 1 -9 0.436935348446683 40
1 13 2 6 0.436935348446683 40
2 67 2 -9 0.436935348446683 40
3 61 1 -9 0.436935348446683 40
3 53 1 -9 0.436935348446683 40
3 44 2 -9 0.436935348446683 40
3 73 1 -9 0.436935348446683 40
3 86 2 3 0.436935348446683 40
2 96 1 -9 0.436935348446683 40
3 99 1 -9 0.436935348446683 40
2 94 2 -9 0.436935348446683 40
3 96 2 -9 0.436935348446683 40
1 28 2 -9 0.436935348446683 40
2 52 1 -9 0.436935348446683 40
3 40 2 4 0.436935348446683 40
2 75 2 -9 0.436935348446683 40
3 88 2 3 0.436935348446683 40
1 9 2 -9 0.436935348446683 40
2 72 2 -9 0.436935348446683 40
2 95 2 4 0.436935348446683 40
3 100 1 -9 0.436935348446683 40
1 16 2 -9 0.436935348446683 40
1 16 1 -9 0.436935348446683 40
2 70 2 -9 0.436935348446683 40
3 58 2 -9 0.436935348446683 40
2 62 1 5 0.436935348446683 40
3 76 2 -9 0.436935348446683 40
3 89 1 -9 0.436935348446683 40
2 97 1 3 0.436935348446683 40
1 25 1 -9 0.436935348446683 40
2 57 2 -9 0.436935348446683 40
2 67 2 -9 0.436935348446683 40
2 69 1 -9 0.436935348446683 40
3 66 1 -9 0.436935348446683 40
2 49 1 -9 0.436935348446683 40
2 46 2 5 0.436935348446683 40
3 41 1 -9 0.436935348446683 40
3 91 2 -9 0.436935348446683 40
2 98 1 -9 0.436935348446683 40
1 28 2 -9 0.436935348446683 40
1 18 1 5 0.436935348446683 40
1 25 1 -9 0.436935348446683 40
1 16 2 -9 0.436935348446683 40
2 70 2 5 0.436935348446683 40
3 55 2 -9 0.436935348446683 40
3 43 1 -9 0.436935348446683 40
1 36 1 -9 0.436935348446683 40
3 92 2 -9 0.436935348446683 40
1 32 2 -9 0.436935348446683 40
1 16 1 -9 0.436935348446683 40
3 100 2 3 0.436935348446683 40
3 88 1 -9 0.436935348446683 40
2 79 2 -9 0.436935348446683 40
3 88 1 -9 0.436935348446683 40
1 23 2 -9 0.436935348446683 40
2 67 1 -9 0.436935348446683 40
2 59 1 -9 0.436935348446683 40
2 56 1 -9 0.436935348446683 40
3 42 2 -9 0.436935348446683 40
3 92 1 -9 0.436935348446683 40
3 76 2 -9 0.436935348446683 40
3 83 1 -9 0.436935348446683 40
1 4 2 -9 0.436935348446683 40
1 2 2 -9 0.436935348446683 40
1 10 2 -9 0.436935348446683 40
2 92 2 -9 0.436935348446683 40
3 46 2 -9 0.436935348446683 40
3 41 2 -9 0.436935348446683 40
3 73 1 -9 0.436935348446683 40
3 76 1 3 0.436935348446683 40
3 86 2 -9 0.436935348446683 40
3 80 2 -9 0.436935348446683 40
3 98 2 -9 0.436935348446683 40
1 16 2 -9 0.436935348446683 40
1 33 1 -9 0.436935348446683 40
2 53 2 -9 0.436935348446683 40
2 74 1 -9 0.436935348446683 40
3 87 1 -9 0.436935348446683 40
1 19 1 -9 0.436935348446683 40
2 75 2 -9 0.436935348446683 40
3 63 1 -9 0.436935348446683 40
3 54 1 -9 0.436935348446683 40
3 54 1 -9 0.436935348446683 40
2 53 2 -9 0.436935348446683 40
3 46 2 -9 0.436935348446683 40
3 42 2 -9 0.436935348446683 40
1 28 1 -9 0.436935348446683 40
1 20 2 -9 0.436935348446683 40
1 34 2 6 0.436935348446683 40
3 59 2 -9 0.436935348446683 40
3 70 2 -9 0.436935348446683 40
2 75 2 -9 0.436935348446683 40
2 84 2 -9 0.436935348446683 40
3 91 1 3 0.436935348446683 40
1 17 2 -9 0.436935348446683 40
1 26 1 -9 0.436935348446683 40
2 68 2 -9 0.436935348446683 40
3 59 2 -9 0.436935348446683 40
3 63 1 -9 0.436935348446683 40
3 61 1 -9 0.436935348446683 40
3 88 2 -9 0.436935348446683 40
3 88 1 -9 0.436935348446683 40
1 25 2 -9 0.436935348446683 40
3 100 2 -9 0.436935348446683 40
1 18 2 -9 0.436935348446683 40
3 46 2 -9 0.436935348446683 40
2 67 1 -9 0.436935348446683 40
2 45 2 -9 0.436935348446683 40
3 44 1 -9 0.436935348446683 40
2 75 2 -9 0.436935348446683 40
2 77 1 4 0.436935348446683 40
3 76 1 3 0.436935348446683 40
3 90 1 -9 0.436935348446683 40
1 9 1 -9 0.436935348446683 40
3 99 2 -9 0.436935348446683 40
1 33 2 -9 0.436935348446683 40
1 14 2 -9 0.436935348446683 40
3 70 2 -9 0.436935348446683 40
3 60 2 -9 0.436935348446683 40
3 61 1 -9 0.436935348446683 40
2 83 1 -9 0.436935348446683 40
2 89 2 -9 0.436935348446683 40
2 99 1 -9 0.436935348446683 40
3 97 1 -9 0.436935348446683 40
3 97 2 -9 0.436935348446683 40
1 33 1 -9 0.436935348446683 40
1 22 2 -9 0.436935348446683 40
3 100 2 4 0.436935348446683 40
2 49 1 -9 0.436935348446683 40
2 59 1 -9 0.436935348446683 40
3 46 1 -9 0.436935348446683 40
2 84 2 -9 0.436935348446683 40
1 12 2 -9 0.436935348446683 40
2 98 2 -9 0.436935348446683 40
3 65 1 -9 0.436935348446683 40
2 67 1 -9 0.436935348446683 40
2 47 1 -9 0.436935348446683 40
2 45 1 5 0.436935348446683 40
2 84 2 -9 0.436935348446683 40
2 89 2 -9 0.436935348446683 40
1 11 2 -9 0.436935348446683 40
3 92 1 -9 0.436935348446683 40
1 33 2 -9 0.436935348446683 40
1 31 2 6 0.436935348446683 40
2 66 1 4 0.436935348446683 40
3 64 2 3 0.436935348446683 40
2 65 2 -9 0.436935348446683 40
2 48 1 -9 0.436935348446683 40
2 56 2 5 0.436935348446683 40
3 88 2 -9 0.436935348446683 40
2 97 2 3 0.436935348446683 40
2 94 1 -9 0.436935348446683 40
3 55 1 3 0.436935348446683 40
2 67 1 -9 0.436935348446683 40
3 43 1 -9 0.436935348446683 40
3 87 2 -9 0.436935348446683 40
2 78 2 -9 0.436935348446683 40
2 89 1 -9 0.436935348446683 40
1 12 1 -9 0.436935348446683 40
1 7 1 -9 0.436935348446683 40
1 38 2 -9 0.436935348446683 40
1 38 2 -9 0.436935348446683 40
3 97 1 -9 0.436935348446683 40
1 26 1 -9 0.436935348446683 40
1 15 1 -9 0.436935348446683 40
2 57 2 -9 0.436935348446683 40
2 62 2 -9 0.436935348446683 40
3 42 1 -9 0.436935348446683 40
3 91 2 -9 0.436935348446683 40
3 91 1 -9 0.436935348446683 40
3 87 1 -9 0.436935348446683 40
2 94 1 -9 0.436935348446683 40
3 96 1 -9 0.436935348446683 40
3 54 1 4 0.436935348446683 40
3 56 1 -9 0.436935348446683 40
3 68 1 -9 0.436935348446683 40
2 58 2 -9 0.436935348446683 40
3 44 2 -9 0.436935348446683 40
2 91 1 -9 0.436935348446683 40
3 76 2 -9 0.436935348446683 40
2 85 1 3 0.436935348446683 40
3 81 2 -9 0.436935348446683 40
3 83 2 -9 0.436935348446683 40
1 2 2 5 0.436935348446683 40
1 29 2 -9 0.436935348446683 40
2 51 1 -9 0.436935348446683 40
3 46 1 5 0.436935348446683 40
3 41 1 -9 0.436935348446683 40
3 88 1 -9 0.436935348446683 40
2 71 1 -9 0.436935348446683 40
2 88 1 -9 0.436935348446683 40
2 83 2 -9 0.436935348446683 40
1 36 1 -9 0.436935348446683 40
1 20 2 -9 0.436935348446683 40
2 52 1 -9 0.436935348446683 40
3 55 1 -9 0.436935348446683 40
2 82 2 -9 0.436935348446683 40
2 84 2 -9 0.436935348446683 40
2 79 1 -9 0.436935348446683 40
1 35 1 -9 0.436935348446683 40
1 37 2 -9 0.436935348446683 40
1 25 1 -9 0.436935348446683 40
1 14 2 -9 0.436935348446683 40
3 101 2 -9 0.436935348446683 40
2 46 1 -9 0.436935348446683 40
3 42 1 -9 0.436935348446683 40
3 76 1 -9 0.436935348446683 40
3 76 2 -9 0.436935348446683 40
3 76 1 -9 0.436935348446683 40
1 5 2 -9 0.436935348446683 40
1 20 2 -9 0.436935348446683 40
1 30 1 -9 0.436935348446683 40
3 64 2 -9 0.436935348446683 40
3 41 1 3 0.436935348446683 40
3 89 1 -9 0.436935348446683 40
3 87 1 -9 0.436935348446683 40
2 71 1 -9 0.436935348446683 40
2 75 1 -9 0.436935348446683 40
2 85 1 -9 0.436935348446683 40
3 99 1 -9 0.436935348446683 40
3 97 1 -9 0.436935348446683 40
3 100 1 3 0.436935348446683 40
1 25 1 -9 0.436935348446683 40
1 17 2 -9 0.436935348446683 40
1 15 1 -9 0.436935348446683 40
2 48 2 3 0.436935348446683 40
2 51 2 5 0.436935348446683 40
3 54 1 -9 0.436935348446683 40
3 63 1 -9 0.436935348446683 40
2 67 1 5 0.436935348446683 40
3 55 1 -9 0.436935348446683 40
3 42 2 3 0.436935348446683 40
2 47 1 -9 0.436935348446683 40
3 91 2 -9 0.436935348446683 40
2 79 2 6 0.436935348446683 40
3 81 2 -9 0.436935348446683 40
3 85 1 -9 0.436935348446683 40
2 92 2 5 0.436935348446683 40
1 20 2 -9 0.436935348446683 40
2 95 2 -9 0.436935348446683 40
1 19 1 6 0.436935348446683 40
3 100 1 -9 0.436935348446683 40
3 101 1 -9 0.436935348446683 40
3 63 1 -9 0.436935348446683 40
3 63 2 -9 0.436935348446683 40
3 69 1 -9 0.436935348446683 40
2 65 1 -9 0.436935348446683 40
3 86 1 3 0.436935348446683 40
2 78 2 -9 0.436935348446683 40
3 88 2 -9 0.436935348446683 40
3 97 1 -9 0.436935348446683 40
1 19 1 5 0.436935348446683 40
3 101 1 -9 0.436935348446683 40
2 56 1 -9 0.436935348446683 40
3 43 1 -9 0.436935348446683 40
2 83 1 -9 0.436935348446683 40
